iter	Passed	Remaining
1216	16559	11783
1217	16573	11770
1218	16587	11756
1219	16602	11743
1220	16613	11728
1221	16625	11714
1222	16642	11702
1223	16656	11689
1224	16672	11677
1225	16684	11662
1226	16700	11650
1227	16714	11637
1228	16729	11624
1229	16742	11610
1230	16757	11598
1231	16770	11583
1232	16784	11570
1233	16798	11557
1234	16811	11543
1235	16823	11528
1236	16835	11514
1237	16849	11500
1238	16860	11485
1239	16873	11471
1240	16888	11458
1241	16901	11444
1242	16914	11430
1243	16926	11416
1244	16938	11401
1245	16953	11388
1246	16976	11381
1247	16997	11372
1248	17016	11362
1249	17031	11349
1250	17043	11335
1251	17055	11320
1252	17069	11307
1253	17084	11294
1254	17097	11280
1255	17114	11268
1256	17128	11255
1257	17143	11242
1258	17157	11229
1259	17172	11216
1260	17185	11202
1261	17198	11188
1262	17212	11175
1263	17226	11161
1264	17241	11148
1265	17255	11135
1266	17270	11122
1267	17282	11108
1268	17299	11096
1269	17312	11082
1270	17327	11069
1271	17343	11057
1272	17357	11044
1273	17372	11031
1274	17389	11020
1275	17403	11006
1276	17421	10995
1277	17434	10981
1278	17451	10970
1279	17464	10956
1280	17476	10941
1281	17487	10926
1282	17500	10912
1283	17512	10897
1284	17524	10882
1285	17535	10867
1286	17547	10853
1287	17559	10838
1288	17570	10823
1289	17581	10807
1290	17595	10794
1291	17608	10780
1292	17621	10766
1293	17633	10751
1294	17646	10737
1295	17657	10722
1296	17669	10707
1297	17682	10693
1298	17693	10678
1299	17704	10663
1300	17717	10649
1301	17728	10634
1302	17740	10619
1303	17751	10604
1304	17764	10590
1305	17775	10575
1306	17785	10559
1307	17795	10544
1308	17807	10529
1309	17819	10514
1310	17830	10499
1311	17840	10484
1312	17851	10468
1313	17863	10454
1314	17874	10439
1315	17885	10424
1316	17898	10410
1317	17910	10395
1318	17922	10381
1319	17934	10366
1320	17946	10352
1321	17958	10337
1322	17970	10323
1323	17981	10308
1324	17995	10294
1325	18006	10279
1326	18019	10265
1327	18030	10250
1328	18041	10235
1329	18052	10220
1330	18063	10205
1331	18075	10191
1332	18087	10176
1333	18098	10161
1334	18110	10147
1335	18123	10133
1336	18136	10119
1337	18148	10105
1338	18162	10091
1339	18176	10078
1340	18188	10064
1341	18202	10050
1342	18220	10039
1343	18234	10026
1344	18248	10012
1345	18261	9999
1346	18274	9985
1347	18285	9970
1348	18299	9956
1349	18309	9941
1350	18325	9928
1351	18337	9914
1352	18349	9900
1353	18362	9886
1354	18375	9872
1355	18388	9858
1356	18402	9845
1357	18415	9831
1358	18427	9817
1359	18439	9802
1360	18451	9788
1361	18463	9773
1362	18475	9759
1363	18486	9744
1364	18497	9729
1365	18510	9715
1366	18520	9700
1367	18532	9686
1368	18544	9671
1369	18556	9657
1370	18568	9643
1371	18581	9629
1372	18594	9615
1373	18606	9601
1374	18619	9587
1375	18631	9573
1376	18645	9559
1377	18657	9545
1378	18670	9531
1379	18682	9517
1380	18695	9503
1381	18707	9489
1382	18720	9475
1383	18732	9461
1384	18746	9447
1385	18760	9434
1386	18773	9420
1387	18785	9406
1388	18798	9392
1389	18812	9379
1390	18826	9366
1391	18840	9352
1392	18856	9340
1393	18870	9327
1394	18886	9314
1395	18901	9301
1396	18914	9288
1397	18926	9273
1398	18940	9260
1399	18952	9246
1400	18965	9232
1401	18978	9218
1402	18991	9204
1403	19006	9192
1404	19019	9178
1405	19033	9164
1406	19049	9152
1407	19063	9139
1408	19076	9125
1409	19090	9111
1410	19103	9098
1411	19116	9084
1412	19128	9070
1413	19142	9056
1414	19153	9042
1415	19165	9028
1416	19177	9013
1417	19189	8999
1418	19202	8985
1419	19216	8972
1420	19229	8958
1421	19241	8944
1422	19256	8931
1423	19269	8917
1424	19281	8903
1425	19292	8888
1426	19304	8874
1427	19318	8861
1428	19335	8849
1429	19352	8836
1430	19368	8824
1431	19381	8810
1432	19394	8797
1433	19409	8784
1434	19421	8769
1435	19436	8757
1436	19450	8743
1437	19462	8729
1438	19475	8716
1439	19487	8701
1440	19500	8688
1441	19514	8674
1442	19527	8660
1443	19540	8647
1444	19551	8632
1445	19566	8619
1446	19581	8606
1447	19595	8593
1448	19607	8579
1449	19620	8565
1450	19635	8552
1451	19650	8539
1452	19663	8525
1453	19677	8512
1454	19692	8499
1455	19704	8485
1456	19717	8471
1457	19731	8458
1458	19747	8445
1459	19762	8432
1460	19777	8419
1461	19789	8405
1462	19801	8391
1463	19814	8377
1464	19826	8363
1465	19839	8349
1466	19853	8336
1467	19866	8322
1468	19879	8309
1469	19893	8295
1470	19906	8281
1471	19919	8268
1472	19934	8255
1473	19945	8240
1474	19958	8227
1475	19973	8214
1476	19987	8200
1477	20003	8187
1478	20015	8174
1479	20031	8161
1480	20046	8148
1481	20058	8134
1482	20073	8121
1483	20086	8107
1484	20099	8093
1485	20112	8080
1486	20125	8066
1487	20137	8052
1488	20150	8038
1489	20165	8025
1490	20177	8011
1491	20190	7997
1492	20204	7984
1493	20218	7971
1494	20234	7958
1495	20247	7944
1496	20261	7931
1497	20275	7917
1498	20293	7906
1499	20307	7892
1500	20323	7880
1501	20339	7867
1502	20355	7855
1503	20370	7842
1504	20384	7828
1505	20398	7815
1506	20414	7802
1507	20428	7789
1508	20444	7776
1509	20459	7763
1510	20479	7752
1511	20492	7739
1512	20507	7725
1513	20518	7711
1514	20531	7697
1515	20546	7684
1516	20564	7672
1517	20576	7658
1518	20590	7645
1519	20603	7631
1520	20618	7618
1521	20630	7604
1522	20642	7590
1523	20659	7577
1524	20672	7564
1525	20687	7551
1526	20707	7539
1527	20720	7526
1528	20733	7512
1529	20744	7497
1530	20758	7484
1531	20770	7470
1532	20784	7457
1533	20797	7443
1534	20809	7429
1535	20823	7415
1536	20835	7401
1537	20850	7388
1538	20864	7374
1539	20877	7361
1540	20888	7347
1541	20902	7333
1542	20917	7320
1543	20931	7307
1544	20945	7293
1545	20959	7280
1546	20974	7267
1547	20987	7253
1548	21000	7239
1549	21011	7225
1550	21024	7211
1551	21036	7197
1552	21051	7184
1553	21064	7170
1554	21077	7156
1555	21093	7144
1556	21106	7130
1557	21119	7116
1558	21133	7103
1559	21146	7089
1560	21158	7075
1561	21171	7061
1562	21182	7047
1563	21195	7033
1564	21209	7020
1565	21226	7007
1566	21242	6995
1567	21258	6982
1568	21272	6968
1569	21287	6955
1570	21303	6942
1571	21318	6929
1572	21332	6916
1573	21346	6903
1574	21360	6889
1575	21375	6876
1576	21388	6862
1577	21400	6848
1578	21413	6834
1579	21427	6821
1580	21441	6808
1581	21455	6794
1582	21467	6780
1583	21481	6767
1584	21495	6753
1585	21509	6740
1586	21521	6726
1587	21533	6712
1588	21545	6698
1589	21557	6684
1590	21569	6670
1591	21585	6657
1592	21597	6643
1593	21610	6629
1594	21624	6616
1595	21638	6602
1596	21649	6588
1597	21662	6574
1598	21675	6560
1599	21687	6546
1600	21702	6533
1601	21715	6519
1602	21729	6506
1603	21745	6493
1604	21758	6480
1605	21771	6466
1606	21784	6452
1607	21798	6439
1608	21811	6425
1609	21826	6412
1610	21839	6398
1611	21852	6384
1612	21865	6371
1613	21878	6357
1614	21891	6343
1615	21903	6329
1616	21916	6316
1617	21927	6301
1618	21939	6287
1619	21950	6273
1620	21963	6259
1621	21976	6246
1622	21989	6232
1623	22002	6218
1624	22014	6204
1625	22028	6191
1626	22040	6177
1627	22055	6164
1628	22071	6151
1629	22088	6138
1630	22102	6125
1631	22115	6111
1632	22129	6098
1633	22143	6084
1634	22156	6071
1635	22171	6057
1636	22184	6044
1637	22197	6030
1638	22212	6017
1639	22227	6004
1640	22242	5990
1641	22258	5978
1642	22273	5964
1643	22288	5951
1644	22301	5937
1645	22329	5928
1646	22354	5917
1647	22374	5905
1648	22387	5892
1649	22402	5879
1650	22415	5865
1651	22429	5851
1652	22442	5838
1653	22456	5824
1654	22468	5810
1655	22479	5796
1656	22490	5782
1657	22503	5768
1658	22515	5754
1659	22528	5740
1660	22541	5726
1661	22553	5712
1662	22565	5699
1663	22576	5684
